Logging to training_default_logs/4_robots/logs/PPO_set5
Using cpu device
Training started on Tue Jan 27 23:33:29 2026
Experiment configuration: {'algorithm': 'PPO', 'set': 5, 'verbose': 1, 'steps': 1000000, 'num_robots': 4, 'num_envs': 4, 'seed': 33, 'log_steps': 10000, 'resume': False, 'device': 'cpu'}
-------------------------------------------
| rollout/                |               |
| time/                   |               |
|    fps                  | 365           |
|    time_elapsed         | 628           |
|    total_timesteps      | 230000        |
| train/                  |               |
|    approx_kl            | 3.9576895e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.95e+10      |
|    n_updates            | 280           |
|    policy_gradient_loss | -0.000217     |
|    std                  | 1             |
|    value_loss           | 4.17e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 66            |
|    ep_rew_mean          | -9.55e+05     |
| time/                   |               |
|    fps                  | 376           |
|    time_elapsed         | 637           |
|    total_timesteps      | 240000        |
| train/                  |               |
|    approx_kl            | 0.00010378805 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.11e+10      |
|    n_updates            | 290           |
|    policy_gradient_loss | -0.000489     |
|    std                  | 1             |
|    value_loss           | 4.11e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 64.3         |
|    ep_rew_mean          | -9.29e+05    |
| time/                   |              |
|    fps                  | 386          |
|    time_elapsed         | 646          |
|    total_timesteps      | 250000       |
| train/                  |              |
|    approx_kl            | 6.503209e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.11e+10     |
|    n_updates            | 300          |
|    policy_gradient_loss | -0.000291    |
|    std                  | 1            |
|    value_loss           | 4.11e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 69.2         |
|    ep_rew_mean          | -9.81e+05    |
| time/                   |              |
|    fps                  | 397          |
|    time_elapsed         | 654          |
|    total_timesteps      | 260000       |
| train/                  |              |
|    approx_kl            | 8.163042e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.04e+10     |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.000355    |
|    std                  | 1            |
|    value_loss           | 4.11e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 64           |
|    ep_rew_mean          | -9.22e+05    |
| time/                   |              |
|    fps                  | 406          |
|    time_elapsed         | 663          |
|    total_timesteps      | 270000       |
| train/                  |              |
|    approx_kl            | 8.521446e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.1e+10      |
|    n_updates            | 320          |
|    policy_gradient_loss | -0.000349    |
|    std                  | 1            |
|    value_loss           | 3.99e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 71.2         |
|    ep_rew_mean          | -1.02e+06    |
| time/                   |              |
|    fps                  | 414          |
|    time_elapsed         | 675          |
|    total_timesteps      | 280000       |
| train/                  |              |
|    approx_kl            | 0.0001478233 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.89e+10     |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.000561    |
|    std                  | 1            |
|    value_loss           | 4e+10        |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 82.7          |
|    ep_rew_mean          | -1.17e+06     |
| time/                   |               |
|    fps                  | 423           |
|    time_elapsed         | 684           |
|    total_timesteps      | 290000        |
| train/                  |               |
|    approx_kl            | 4.4477398e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.15e+10      |
|    n_updates            | 350           |
|    policy_gradient_loss | -0.000271     |
|    std                  | 1             |
|    value_loss           | 4.28e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 80.5         |
|    ep_rew_mean          | -1.14e+06    |
| time/                   |              |
|    fps                  | 432          |
|    time_elapsed         | 693          |
|    total_timesteps      | 300000       |
| train/                  |              |
|    approx_kl            | 4.944414e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 2.38e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.21e+10     |
|    n_updates            | 360          |
|    policy_gradient_loss | -0.000283    |
|    std                  | 1            |
|    value_loss           | 4.21e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 77.7         |
|    ep_rew_mean          | -1.1e+06     |
| time/                   |              |
|    fps                  | 441          |
|    time_elapsed         | 701          |
|    total_timesteps      | 310000       |
| train/                  |              |
|    approx_kl            | 4.504766e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.12e+10     |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.000212    |
|    std                  | 1            |
|    value_loss           | 4.07e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 69.6          |
|    ep_rew_mean          | -9.86e+05     |
| time/                   |               |
|    fps                  | 448           |
|    time_elapsed         | 714           |
|    total_timesteps      | 320000        |
| train/                  |               |
|    approx_kl            | 2.8831528e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.91e+10      |
|    n_updates            | 390           |
|    policy_gradient_loss | -0.000201     |
|    std                  | 1             |
|    value_loss           | 3.97e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 83.1          |
|    ep_rew_mean          | -1.18e+06     |
| time/                   |               |
|    fps                  | 456           |
|    time_elapsed         | 722           |
|    total_timesteps      | 330000        |
| train/                  |               |
|    approx_kl            | 0.00016693879 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.16e+10      |
|    n_updates            | 400           |
|    policy_gradient_loss | -0.000651     |
|    std                  | 1             |
|    value_loss           | 4.16e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 82.5         |
|    ep_rew_mean          | -1.17e+06    |
| time/                   |              |
|    fps                  | 464          |
|    time_elapsed         | 731          |
|    total_timesteps      | 340000       |
| train/                  |              |
|    approx_kl            | 8.358851e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.2e+10      |
|    n_updates            | 410          |
|    policy_gradient_loss | -0.000369    |
|    std                  | 1            |
|    value_loss           | 4.22e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 71.5          |
|    ep_rew_mean          | -1.01e+06     |
| time/                   |               |
|    fps                  | 473           |
|    time_elapsed         | 739           |
|    total_timesteps      | 350000        |
| train/                  |               |
|    approx_kl            | 5.9720383e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.05e+10      |
|    n_updates            | 420           |
|    policy_gradient_loss | -0.000369     |
|    std                  | 1             |
|    value_loss           | 4.2e+10       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 63.1         |
|    ep_rew_mean          | -9.04e+05    |
| time/                   |              |
|    fps                  | 480          |
|    time_elapsed         | 748          |
|    total_timesteps      | 360000       |
| train/                  |              |
|    approx_kl            | 8.444687e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.95e+10     |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.000369    |
|    std                  | 1            |
|    value_loss           | 3.86e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 71.1          |
|    ep_rew_mean          | -1.02e+06     |
| time/                   |               |
|    fps                  | 486           |
|    time_elapsed         | 761           |
|    total_timesteps      | 370000        |
| train/                  |               |
|    approx_kl            | 4.3603548e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.94e+10      |
|    n_updates            | 450           |
|    policy_gradient_loss | -0.000254     |
|    std                  | 1             |
|    value_loss           | 4.03e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 63.2         |
|    ep_rew_mean          | -9.19e+05    |
| time/                   |              |
|    fps                  | 493          |
|    time_elapsed         | 769          |
|    total_timesteps      | 380000       |
| train/                  |              |
|    approx_kl            | 7.516765e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.12e+10     |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.00035     |
|    std                  | 1            |
|    value_loss           | 4.14e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 66           |
|    ep_rew_mean          | -9.3e+05     |
| time/                   |              |
|    fps                  | 501          |
|    time_elapsed         | 778          |
|    total_timesteps      | 390000       |
| train/                  |              |
|    approx_kl            | 6.808535e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.02e+10     |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.00033     |
|    std                  | 1            |
|    value_loss           | 3.86e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 76.1          |
|    ep_rew_mean          | -1.08e+06     |
| time/                   |               |
|    fps                  | 508           |
|    time_elapsed         | 786           |
|    total_timesteps      | 400000        |
| train/                  |               |
|    approx_kl            | 4.0407052e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.99e+10      |
|    n_updates            | 480           |
|    policy_gradient_loss | -0.000249     |
|    std                  | 1             |
|    value_loss           | 4e+10         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 75.5          |
|    ep_rew_mean          | -1.07e+06     |
| time/                   |               |
|    fps                  | 513           |
|    time_elapsed         | 799           |
|    total_timesteps      | 410000        |
| train/                  |               |
|    approx_kl            | 0.00010388369 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.1e+10       |
|    n_updates            | 500           |
|    policy_gradient_loss | -0.000428     |
|    std                  | 1             |
|    value_loss           | 4.11e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 55.8          |
|    ep_rew_mean          | -8.09e+05     |
| time/                   |               |
|    fps                  | 520           |
|    time_elapsed         | 807           |
|    total_timesteps      | 420000        |
| train/                  |               |
|    approx_kl            | 0.00010226699 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.93e+10      |
|    n_updates            | 510           |
|    policy_gradient_loss | -0.000433     |
|    std                  | 1             |
|    value_loss           | 3.97e+10      |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 63.6        |
|    ep_rew_mean          | -9.06e+05   |
| time/                   |             |
|    fps                  | 526         |
|    time_elapsed         | 816         |
|    total_timesteps      | 430000      |
| train/                  |             |
|    approx_kl            | 4.74216e-05 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -17         |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 2.08e+10    |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.000237   |
|    std                  | 1           |
|    value_loss           | 4.09e+10    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 82.9         |
|    ep_rew_mean          | -1.17e+06    |
| time/                   |              |
|    fps                  | 533          |
|    time_elapsed         | 824          |
|    total_timesteps      | 440000       |
| train/                  |              |
|    approx_kl            | 6.441439e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.15e+10     |
|    n_updates            | 530          |
|    policy_gradient_loss | -0.000315    |
|    std                  | 1            |
|    value_loss           | 4.13e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 74.1          |
|    ep_rew_mean          | -1.05e+06     |
| time/                   |               |
|    fps                  | 540           |
|    time_elapsed         | 833           |
|    total_timesteps      | 450000        |
| train/                  |               |
|    approx_kl            | 8.6935244e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.88e+10      |
|    n_updates            | 540           |
|    policy_gradient_loss | -0.000402     |
