Logging to training_default_logs/2_robots/logs/PPO_set7
Using cpu device
Training started on Tue Jan 27 16:12:38 2026
Experiment configuration: {'algorithm': 'PPO', 'set': 7, 'verbose': 1, 'steps': 1000000, 'num_robots': 2, 'num_envs': 4, 'seed': 33, 'log_steps': 10000, 'resume': False, 'device': 'cpu'}
------------------------------------------
| rollout/                |              |
| rollout/                |              |
|    ep_len_mean          | 70.5         |
|    ep_rew_mean          | -2.39e+05    |
| time/                   |              |
|    fps                  | 980          |
|    time_elapsed         | 428          |
|    total_timesteps      | 420000       |
| train/                  |              |
|    approx_kl            | 0.0017422793 |
|    clip_fraction        | 0.000146     |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.47        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.31e+09     |
|    n_updates            | 510          |
|    policy_gradient_loss | -0.00139     |
|    std                  | 0.993        |
|    value_loss           | 3.19e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 66.1        |
|    ep_rew_mean          | -2.14e+05   |
| time/                   |             |
|    fps                  | 983         |
|    time_elapsed         | 437         |
|    total_timesteps      | 430000      |
| train/                  |             |
|    approx_kl            | 0.000811219 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.47       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 1.55e+09    |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.000723   |
|    std                  | 0.993       |
|    value_loss           | 3.17e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 68.1         |
|    ep_rew_mean          | -2.28e+05    |
| time/                   |              |
|    fps                  | 985          |
|    time_elapsed         | 446          |
|    total_timesteps      | 440000       |
| train/                  |              |
|    approx_kl            | 0.0013293856 |
|    clip_fraction        | 1.22e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.47        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.68e+09     |
|    n_updates            | 530          |
|    policy_gradient_loss | -0.000978    |
|    std                  | 0.993        |
|    value_loss           | 3.23e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 59.2         |
|    ep_rew_mean          | -2.05e+05    |
| time/                   |              |
|    fps                  | 987          |
|    time_elapsed         | 455          |
|    total_timesteps      | 450000       |
