Logging to training_default_logs/4_robots/logs/PPO_set3
------------------------------------------
| rollout/                |              |
| train/                  |              |
|    approx_kl            | 0.0015120523 |
|    clip_fraction        | 0.000146     |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.22e+10     |
|    n_updates            | 40           |
|    policy_gradient_loss | -0.00284     |
|    std                  | 1            |
|    value_loss           | 2.42e+10     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.3        |
|    ep_rew_mean          | -2.19e+05   |
| time/                   |             |
|    fps                  | 85          |
|    time_elapsed         | 584         |
|    total_timesteps      | 50000       |
| train/                  |             |
|    approx_kl            | 0.001072582 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -17         |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 1.19e+10    |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.00197    |
|    std                  | 1           |
|    value_loss           | 2.34e+10    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 12.6         |
|    ep_rew_mean          | -2.35e+05    |
| time/                   |              |
|    fps                  | 42           |
|    time_elapsed         | 1398         |
|    total_timesteps      | 60000        |
| train/                  |              |
|    approx_kl            | 0.0006510726 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.08e+10     |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00117     |
|    std                  | 1            |
|    value_loss           | 2.25e+10     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 10.8        |
|    ep_rew_mean          | -2.14e+05   |
| time/                   |             |
|    fps                  | 40          |
|    time_elapsed         | 1711        |
|    total_timesteps      | 70000       |
| train/                  |             |
|    approx_kl            | 0.001420878 |
|    clip_fraction        | 1.22e-05    |
|    clip_range           | 0.2         |
|    entropy_loss         | -17         |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 1.25e+10    |
|    n_updates            | 80          |
|    policy_gradient_loss | -0.00259    |
|    std                  | 1           |
|    value_loss           | 2.3e+10     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 10.5         |
|    ep_rew_mean          | -2.15e+05    |
| time/                   |              |
|    fps                  | 46           |
|    time_elapsed         | 1723         |
|    total_timesteps      | 80000        |
| train/                  |              |
|    approx_kl            | 0.0017639638 |
|    clip_fraction        | 6.1e-05      |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 9.81e+09     |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00296     |
|    std                  | 1            |
|    value_loss           | 2.18e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 10.9         |
|    ep_rew_mean          | -2.15e+05    |
| time/                   |              |
|    fps                  | 51           |
|    time_elapsed         | 1735         |
|    total_timesteps      | 90000        |
| train/                  |              |
|    approx_kl            | 0.0011176033 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.21e+10     |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00196     |
|    std                  | 1            |
|    value_loss           | 2.13e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 10.1         |
|    ep_rew_mean          | -1.96e+05    |
| time/                   |              |
|    fps                  | 57           |
|    time_elapsed         | 1752         |
|    total_timesteps      | 100000       |
| train/                  |              |
|    approx_kl            | 0.0005704757 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.09e+10     |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.00101     |
|    std                  | 1            |
|    value_loss           | 2.23e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 9.79          |
|    ep_rew_mean          | -1.98e+05     |
| time/                   |               |
|    fps                  | 62            |
|    time_elapsed         | 1764          |
|    total_timesteps      | 110000        |
| train/                  |               |
|    approx_kl            | 0.00051710696 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.04e+10      |
|    n_updates            | 130           |
|    policy_gradient_loss | -0.000905     |
|    std                  | 1             |
|    value_loss           | 2.14e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 9.79         |
|    ep_rew_mean          | -2.02e+05    |
| time/                   |              |
|    fps                  | 67           |
|    time_elapsed         | 1776         |
|    total_timesteps      | 120000       |
| train/                  |              |
|    approx_kl            | 0.0005767691 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.04e+10     |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.00106     |
|    std                  | 1            |
|    value_loss           | 2.33e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 11.2         |
|    ep_rew_mean          | -2.32e+05    |
| time/                   |              |
|    fps                  | 72           |
|    time_elapsed         | 1788         |
|    total_timesteps      | 130000       |
| train/                  |              |
|    approx_kl            | 0.0005265906 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.23e+10     |
|    n_updates            | 150          |
|    policy_gradient_loss | -0.000981    |
|    std                  | 1            |
|    value_loss           | 2.37e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 9.57          |
|    ep_rew_mean          | -2e+05        |
| time/                   |               |
|    fps                  | 77            |
|    time_elapsed         | 1805          |
|    total_timesteps      | 140000        |
| train/                  |               |
|    approx_kl            | 0.00026099037 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.05e+10      |
|    n_updates            | 170           |
|    policy_gradient_loss | -0.000473     |
|    std                  | 1             |
|    value_loss           | 2.2e+10       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 8.87          |
|    ep_rew_mean          | -1.83e+05     |
| time/                   |               |
|    fps                  | 82            |
|    time_elapsed         | 1817          |
|    total_timesteps      | 150000        |
| train/                  |               |
|    approx_kl            | 0.00054254645 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.19e+10      |
|    n_updates            | 180           |
|    policy_gradient_loss | -0.000991     |
|    std                  | 1             |
|    value_loss           | 2.2e+10       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 9.5          |
|    ep_rew_mean          | -2e+05       |
| time/                   |              |
|    fps                  | 87           |
|    time_elapsed         | 1829         |
|    total_timesteps      | 160000       |
| train/                  |              |
|    approx_kl            | 0.0008468431 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 9.96e+09     |
|    n_updates            | 190          |
|    policy_gradient_loss | -0.00143     |
|    std                  | 1            |
|    value_loss           | 2.07e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 11            |
|    ep_rew_mean          | -2.17e+05     |
| time/                   |               |
|    fps                  | 92            |
|    time_elapsed         | 1841          |
|    total_timesteps      | 170000        |
| train/                  |               |
|    approx_kl            | 0.00087970565 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 9.58e+09      |
|    n_updates            | 200           |
|    policy_gradient_loss | -0.00148      |
|    std                  | 1             |
|    value_loss           | 2e+10         |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 9.32         |
|    ep_rew_mean          | -1.91e+05    |
| time/                   |              |
|    fps                  | 97           |
|    time_elapsed         | 1854         |
|    total_timesteps      | 180000       |
| train/                  |              |
|    approx_kl            | 0.0010064561 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 8.37e+09     |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.00173     |
|    std                  | 1            |
|    value_loss           | 2.08e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 10            |
|    ep_rew_mean          | -2.03e+05     |
| time/                   |               |
|    fps                  | 101           |
|    time_elapsed         | 1871          |
|    total_timesteps      | 190000        |
| train/                  |               |
|    approx_kl            | 0.00054010586 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.09e+10      |
|    n_updates            | 230           |
|    policy_gradient_loss | -0.000961     |
|    std                  | 1             |
|    value_loss           | 2.27e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 10.4          |
|    ep_rew_mean          | -2.08e+05     |
| time/                   |               |
|    fps                  | 106           |
|    time_elapsed         | 1883          |
|    total_timesteps      | 200000        |
| train/                  |               |
|    approx_kl            | 0.00036969924 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.11e+10      |
|    n_updates            | 240           |
|    policy_gradient_loss | -0.000622     |
|    std                  | 1             |
|    value_loss           | 2.2e+10       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 9.09          |
|    ep_rew_mean          | -1.86e+05     |
| time/                   |               |
|    fps                  | 110           |
|    time_elapsed         | 1895          |
|    total_timesteps      | 210000        |
| train/                  |               |
|    approx_kl            | 0.00058492925 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.36e+10      |
|    n_updates            | 250           |
|    policy_gradient_loss | -0.00097      |
|    std                  | 1             |
|    value_loss           | 2.35e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 8.55          |
|    ep_rew_mean          | -1.83e+05     |
| time/                   |               |
|    fps                  | 115           |
|    time_elapsed         | 1907          |
|    total_timesteps      | 220000        |
| train/                  |               |
|    approx_kl            | 0.00046254572 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.16e+10      |
|    n_updates            | 260           |
|    policy_gradient_loss | -0.000722     |
|    std                  | 1             |
|    value_loss           | 2e+10         |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 7.32         |
|    ep_rew_mean          | -1.6e+05     |
| time/                   |              |
|    fps                  | 119          |
|    time_elapsed         | 1924         |
|    total_timesteps      | 230000       |
| train/                  |              |
|    approx_kl            | 0.0006311878 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 8.55e+09     |
|    n_updates            | 280          |
|    policy_gradient_loss | -0.0011      |
|    std                  | 1            |
|    value_loss           | 2.12e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 9.85          |
|    ep_rew_mean          | -2.04e+05     |
| time/                   |               |
|    fps                  | 123           |
|    time_elapsed         | 1936          |
|    total_timesteps      | 240000        |
| train/                  |               |
|    approx_kl            | 0.00056359486 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.24e+10      |
|    n_updates            | 290           |
|    policy_gradient_loss | -0.00106      |
|    std                  | 1             |
|    value_loss           | 2.5e+10       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 8.7           |
|    ep_rew_mean          | -1.88e+05     |
| time/                   |               |
|    fps                  | 128           |
|    time_elapsed         | 1948          |
|    total_timesteps      | 250000        |
| train/                  |               |
|    approx_kl            | 0.00016466172 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.15e+10      |
|    n_updates            | 300           |
|    policy_gradient_loss | -0.000306     |
|    std                  | 1             |
|    value_loss           | 2.09e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.85         |
|    ep_rew_mean          | -1.88e+05    |
| time/                   |              |
|    fps                  | 132          |
|    time_elapsed         | 1960         |
|    total_timesteps      | 260000       |
| train/                  |              |
|    approx_kl            | 0.0007329643 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.02e+10     |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.00124     |
|    std                  | 1            |
|    value_loss           | 2.27e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 8.49          |
|    ep_rew_mean          | -1.77e+05     |
| time/                   |               |
|    fps                  | 136           |
|    time_elapsed         | 1973          |
|    total_timesteps      | 270000        |
| train/                  |               |
|    approx_kl            | 0.00043928932 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.05e+10      |
|    n_updates            | 320           |
|    policy_gradient_loss | -0.000745     |
|    std                  | 1             |
|    value_loss           | 2.02e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 6.95         |
|    ep_rew_mean          | -1.55e+05    |
| time/                   |              |
|    fps                  | 140          |
|    time_elapsed         | 1990         |
|    total_timesteps      | 280000       |
| train/                  |              |
|    approx_kl            | 0.0005573816 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.27e+10     |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.000991    |
|    std                  | 1            |
|    value_loss           | 2.41e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.67         |
|    ep_rew_mean          | -1.84e+05    |
| time/                   |              |
|    fps                  | 144          |
|    time_elapsed         | 2002         |
|    total_timesteps      | 290000       |
| train/                  |              |
|    approx_kl            | 0.0008056974 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 9.29e+09     |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.00132     |
|    std                  | 0.999        |
|    value_loss           | 2.03e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 7.82          |
|    ep_rew_mean          | -1.68e+05     |
| time/                   |               |
|    fps                  | 148           |
|    time_elapsed         | 2014          |
|    total_timesteps      | 300000        |
| train/                  |               |
|    approx_kl            | 0.00053321826 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.12e+10      |
|    n_updates            | 360           |
|    policy_gradient_loss | -0.000842     |
|    std                  | 0.999         |
|    value_loss           | 2.07e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 9.17         |
|    ep_rew_mean          | -1.92e+05    |
| time/                   |              |
|    fps                  | 152          |
|    time_elapsed         | 2026         |
|    total_timesteps      | 310000       |
| train/                  |              |
|    approx_kl            | 0.0005585351 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 9.24e+09     |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.000856    |
|    std                  | 0.999        |
|    value_loss           | 1.89e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 7.85         |
|    ep_rew_mean          | -1.67e+05    |
| time/                   |              |
|    fps                  | 156          |
|    time_elapsed         | 2044         |
|    total_timesteps      | 320000       |
| train/                  |              |
|    approx_kl            | 0.0007686048 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 8.31e+09     |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.00131     |
|    std                  | 0.999        |
|    value_loss           | 1.87e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 7.99          |
|    ep_rew_mean          | -1.7e+05      |
| time/                   |               |
|    fps                  | 160           |
|    time_elapsed         | 2056          |
|    total_timesteps      | 330000        |
| train/                  |               |
|    approx_kl            | 0.00071220804 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.23e+10      |
|    n_updates            | 400           |
|    policy_gradient_loss | -0.00117      |
|    std                  | 0.999         |
|    value_loss           | 1.86e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 7.62          |
|    ep_rew_mean          | -1.64e+05     |
| time/                   |               |
|    fps                  | 164           |
|    time_elapsed         | 2068          |
|    total_timesteps      | 340000        |
| train/                  |               |
|    approx_kl            | 0.00011645121 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 9.62e+09      |
|    n_updates            | 410           |
|    policy_gradient_loss | -0.000237     |
|    std                  | 0.999         |
|    value_loss           | 2.17e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 7.98          |
|    ep_rew_mean          | -1.69e+05     |
| time/                   |               |
|    fps                  | 168           |
|    time_elapsed         | 2080          |
|    total_timesteps      | 350000        |
| train/                  |               |
|    approx_kl            | 0.00041602756 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.19e+10      |
|    n_updates            | 420           |
|    policy_gradient_loss | -0.000698     |
|    std                  | 0.999         |
|    value_loss           | 2.21e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 7.34         |
|    ep_rew_mean          | -1.6e+05     |
| time/                   |              |
|    fps                  | 172          |
|    time_elapsed         | 2092         |
|    total_timesteps      | 360000       |
| train/                  |              |
|    approx_kl            | 0.0003585333 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 9.38e+09     |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.000666    |
|    std                  | 0.999        |
|    value_loss           | 2.14e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 7.91         |
|    ep_rew_mean          | -1.66e+05    |
| time/                   |              |
|    fps                  | 175          |
|    time_elapsed         | 2110         |
|    total_timesteps      | 370000       |
| train/                  |              |
|    approx_kl            | 0.0007309278 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 7e+09        |
|    n_updates            | 450          |
|    policy_gradient_loss | -0.00112     |
|    std                  | 0.999        |
|    value_loss           | 1.87e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.62         |
|    ep_rew_mean          | -1.82e+05    |
| time/                   |              |
|    fps                  | 179          |
|    time_elapsed         | 2122         |
|    total_timesteps      | 380000       |
| train/                  |              |
|    approx_kl            | 0.0004131336 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.07e+10     |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.000633    |
|    std                  | 0.999        |
|    value_loss           | 1.96e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 7.75          |
|    ep_rew_mean          | -1.64e+05     |
| time/                   |               |
|    fps                  | 182           |
|    time_elapsed         | 2134          |
|    total_timesteps      | 390000        |
| train/                  |               |
|    approx_kl            | 0.00056229904 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 9.32e+09      |
|    n_updates            | 470           |
|    policy_gradient_loss | -0.000873     |
|    std                  | 0.999         |
|    value_loss           | 1.85e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.72         |
|    ep_rew_mean          | -1.73e+05    |
| time/                   |              |
|    fps                  | 186          |
|    time_elapsed         | 2147         |
|    total_timesteps      | 400000       |
| train/                  |              |
|    approx_kl            | 0.0004753615 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 9.05e+09     |
|    n_updates            | 480          |
|    policy_gradient_loss | -0.000858    |
|    std                  | 0.999        |
|    value_loss           | 2e+10        |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 8.35          |
|    ep_rew_mean          | -1.73e+05     |
| time/                   |               |
|    fps                  | 189           |
|    time_elapsed         | 2164          |
|    total_timesteps      | 410000        |
| train/                  |               |
|    approx_kl            | 0.00096911425 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 8.52e+09      |
|    n_updates            | 500           |
|    policy_gradient_loss | -0.0015       |
|    std                  | 0.999         |
|    value_loss           | 1.77e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 6.74          |
|    ep_rew_mean          | -1.51e+05     |
| time/                   |               |
|    fps                  | 192           |
|    time_elapsed         | 2176          |
|    total_timesteps      | 420000        |
| train/                  |               |
|    approx_kl            | 0.00076586625 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 7.72e+09      |
|    n_updates            | 510           |
|    policy_gradient_loss | -0.00122      |
|    std                  | 0.999         |
|    value_loss           | 1.9e+10       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 6.53          |
|    ep_rew_mean          | -1.44e+05     |
| time/                   |               |
|    fps                  | 196           |
|    time_elapsed         | 2189          |
|    total_timesteps      | 430000        |
| train/                  |               |
|    approx_kl            | 0.00060544244 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 9.98e+09      |
|    n_updates            | 520           |
|    policy_gradient_loss | -0.000956     |
|    std                  | 0.999         |
|    value_loss           | 1.98e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 7.83          |
|    ep_rew_mean          | -1.52e+05     |
| time/                   |               |
|    fps                  | 199           |
|    time_elapsed         | 2201          |
|    total_timesteps      | 440000        |
| train/                  |               |
|    approx_kl            | 0.00038263388 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 9.22e+09      |
|    n_updates            | 530           |
|    policy_gradient_loss | -0.000636     |
|    std                  | 0.999         |
|    value_loss           | 1.85e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.03         |
|    ep_rew_mean          | -1.73e+05    |
| time/                   |              |
|    fps                  | 203          |
|    time_elapsed         | 2213         |
|    total_timesteps      | 450000       |
| train/                  |              |
|    approx_kl            | 0.0008420411 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 8.15e+09     |
|    n_updates            | 540          |
|    policy_gradient_loss | -0.00126     |
|    std                  | 0.999        |
|    value_loss           | 1.73e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 7.46         |
|    ep_rew_mean          | -1.58e+05    |
| time/                   |              |
|    fps                  | 206          |
|    time_elapsed         | 2230         |
|    total_timesteps      | 460000       |
| train/                  |              |
|    approx_kl            | 8.705861e-05 |
