Logging to training_default_logs/5_robots/logs/PPO_set4
Using cpu device
Training started on Tue Jan 27 16:21:14 2026
Experiment configuration: {'algorithm': 'PPO', 'set': 4, 'verbose': 1, 'steps': 1000000, 'num_robots': 5, 'num_envs': 4, 'seed': 33, 'log_steps': 10000, 'resume': False, 'device': 'cpu'}
-------------------------------------------
| rollout/                |               |
|    ep_rew_mean          | -3.57e+05    |
| time/                   |              |
|    fps                  | 778          |
|    time_elapsed         | 115          |
|    total_timesteps      | 90000        |
| train/                  |              |
|    approx_kl            | 0.0009049521 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.6e+10      |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00214     |
|    std                  | 1            |
|    value_loss           | 2.99e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.6         |
|    ep_rew_mean          | -3.27e+05    |
| time/                   |              |
|    fps                  | 751          |
|    time_elapsed         | 133          |
|    total_timesteps      | 100000       |
| train/                  |              |
|    approx_kl            | 0.0004503518 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.51e+10     |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.00117     |
|    std                  | 1            |
|    value_loss           | 3.01e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 18            |
|    ep_rew_mean          | -3.36e+05     |
| time/                   |               |
|    fps                  | 756           |
|    time_elapsed         | 145           |
|    total_timesteps      | 110000        |
| train/                  |               |
|    approx_kl            | 0.00079172116 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.6e+10       |
|    n_updates            | 130           |
|    policy_gradient_loss | -0.00195      |
|    std                  | 1             |
|    value_loss           | 2.89e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.2         |
|    ep_rew_mean          | -3.33e+05    |
| time/                   |              |
|    fps                  | 760          |
|    time_elapsed         | 157          |
|    total_timesteps      | 120000       |
| train/                  |              |
|    approx_kl            | 0.0006354455 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.44e+10     |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.00161     |
|    std                  | 1            |
|    value_loss           | 3.04e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 19.9          |
|    ep_rew_mean          | -3.7e+05      |
| time/                   |               |
|    fps                  | 763           |
|    time_elapsed         | 170           |
|    total_timesteps      | 130000        |
| train/                  |               |
|    approx_kl            | 0.00043085846 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 1.79e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.59e+10      |
|    n_updates            | 150           |
|    policy_gradient_loss | -0.00117      |
|    std                  | 1             |
|    value_loss           | 2.99e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 15.9         |
|    ep_rew_mean          | -2.95e+05    |
| time/                   |              |
|    fps                  | 745          |
|    time_elapsed         | 187          |
|    total_timesteps      | 140000       |
| train/                  |              |
|    approx_kl            | 0.0006021606 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.41e+10     |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00148     |
|    std                  | 1            |
|    value_loss           | 2.83e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 16.6          |
|    ep_rew_mean          | -3.08e+05     |
| time/                   |               |
|    fps                  | 749           |
|    time_elapsed         | 200           |
|    total_timesteps      | 150000        |
| train/                  |               |
|    approx_kl            | 0.00038972875 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.44e+10      |
|    n_updates            | 180           |
|    policy_gradient_loss | -0.00102      |
|    std                  | 1             |
|    value_loss           | 2.83e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 18.4          |
|    ep_rew_mean          | -3.48e+05     |
| time/                   |               |
|    fps                  | 753           |
|    time_elapsed         | 212           |
|    total_timesteps      | 160000        |
| train/                  |               |
|    approx_kl            | 0.00038396812 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.27e+10      |
|    n_updates            | 190           |
|    policy_gradient_loss | -0.00104      |
|    std                  | 0.999         |
|    value_loss           | 3.1e+10       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 16.4          |
|    ep_rew_mean          | -3.09e+05     |
| time/                   |               |
|    fps                  | 756           |
|    time_elapsed         | 224           |
|    total_timesteps      | 170000        |
| train/                  |               |
|    approx_kl            | 0.00019016335 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.71e+10      |
|    n_updates            | 200           |
|    policy_gradient_loss | -0.000651     |
|    std                  | 1             |
|    value_loss           | 3.12e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.3         |
|    ep_rew_mean          | -3.1e+05     |
| time/                   |              |
|    fps                  | 758          |
|    time_elapsed         | 237          |
|    total_timesteps      | 180000       |
| train/                  |              |
|    approx_kl            | 0.0003362434 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.57e+10     |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.000909    |
|    std                  | 0.999        |
|    value_loss           | 2.86e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 18.1          |
|    ep_rew_mean          | -3.33e+05     |
| time/                   |               |
|    fps                  | 746           |
|    time_elapsed         | 254           |
|    total_timesteps      | 190000        |
| train/                  |               |
|    approx_kl            | 0.00013278396 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.42e+10      |
|    n_updates            | 230           |
|    policy_gradient_loss | -0.000482     |
|    std                  | 0.999         |
|    value_loss           | 2.84e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.5         |
|    ep_rew_mean          | -3.32e+05    |
| time/                   |              |
|    fps                  | 749          |
|    time_elapsed         | 266          |
|    total_timesteps      | 200000       |
| train/                  |              |
|    approx_kl            | 0.0004809411 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.64e+10     |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.0013      |
|    std                  | 0.999        |
|    value_loss           | 2.96e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 16.4          |
|    ep_rew_mean          | -3.06e+05     |
| time/                   |               |
|    fps                  | 751           |
|    time_elapsed         | 279           |
|    total_timesteps      | 210000        |
| train/                  |               |
|    approx_kl            | 0.00016740579 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 1.79e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.64e+10      |
|    n_updates            | 250           |
|    policy_gradient_loss | -0.000615     |
|    std                  | 0.999         |
|    value_loss           | 3e+10         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 16.4          |
|    ep_rew_mean          | -3.07e+05     |
| time/                   |               |
|    fps                  | 754           |
|    time_elapsed         | 291           |
|    total_timesteps      | 220000        |
| train/                  |               |
|    approx_kl            | 0.00036545377 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.42e+10      |
|    n_updates            | 260           |
|    policy_gradient_loss | -0.000987     |
|    std                  | 0.999         |
|    value_loss           | 2.74e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 20.4          |
|    ep_rew_mean          | -3.8e+05      |
| time/                   |               |
|    fps                  | 744           |
|    time_elapsed         | 308           |
|    total_timesteps      | 230000        |
| train/                  |               |
|    approx_kl            | 0.00017710598 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.46e+10      |
|    n_updates            | 280           |
|    policy_gradient_loss | -0.000541     |
|    std                  | 0.999         |
|    value_loss           | 3.02e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 14.5          |
|    ep_rew_mean          | -2.71e+05     |
| time/                   |               |
|    fps                  | 746           |
|    time_elapsed         | 321           |
|    total_timesteps      | 240000        |
| train/                  |               |
|    approx_kl            | 0.00027827558 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 1.79e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.53e+10      |
|    n_updates            | 290           |
|    policy_gradient_loss | -0.000727     |
|    std                  | 0.999         |
|    value_loss           | 2.87e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 17.6          |
|    ep_rew_mean          | -3.33e+05     |
| time/                   |               |
|    fps                  | 749           |
|    time_elapsed         | 333           |
|    total_timesteps      | 250000        |
| train/                  |               |
|    approx_kl            | 0.00030591816 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.57e+10      |
|    n_updates            | 300           |
|    policy_gradient_loss | -0.000782     |
|    std                  | 0.999         |
|    value_loss           | 2.8e+10       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 16.8          |
|    ep_rew_mean          | -3.16e+05     |
| time/                   |               |
|    fps                  | 751           |
|    time_elapsed         | 345           |
|    total_timesteps      | 260000        |
| train/                  |               |
|    approx_kl            | 0.00013486885 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.53e+10      |
|    n_updates            | 310           |
|    policy_gradient_loss | -0.000538     |
|    std                  | 0.999         |
|    value_loss           | 3.02e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 17.3          |
|    ep_rew_mean          | -3.18e+05     |
| time/                   |               |
|    fps                  | 753           |
|    time_elapsed         | 358           |
|    total_timesteps      | 270000        |
| train/                  |               |
|    approx_kl            | 0.00022946522 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.56e+10      |
|    n_updates            | 320           |
|    policy_gradient_loss | -0.000699     |
|    std                  | 0.999         |
|    value_loss           | 2.94e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 17.5          |
|    ep_rew_mean          | -3.17e+05     |
| time/                   |               |
|    fps                  | 745           |
|    time_elapsed         | 375           |
|    total_timesteps      | 280000        |
| train/                  |               |
|    approx_kl            | 0.00021359586 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 1.79e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.33e+10      |
|    n_updates            | 340           |
|    policy_gradient_loss | -0.00071      |
|    std                  | 0.999         |
|    value_loss           | 2.7e+10       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 16.3         |
|    ep_rew_mean          | -3.06e+05    |
| time/                   |              |
|    fps                  | 747          |
|    time_elapsed         | 387          |
|    total_timesteps      | 290000       |
| train/                  |              |
|    approx_kl            | 0.0002903838 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.29e+10     |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.00079     |
|    std                  | 0.999        |
|    value_loss           | 2.64e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 16.7          |
|    ep_rew_mean          | -3.14e+05     |
| time/                   |               |
|    fps                  | 749           |
|    time_elapsed         | 400           |
|    total_timesteps      | 300000        |
| train/                  |               |
|    approx_kl            | 0.00029453821 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.41e+10      |
|    n_updates            | 360           |
|    policy_gradient_loss | -0.000817     |
|    std                  | 0.999         |
|    value_loss           | 2.92e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 14.7          |
|    ep_rew_mean          | -2.74e+05     |
| time/                   |               |
|    fps                  | 750           |
|    time_elapsed         | 412           |
|    total_timesteps      | 310000        |
| train/                  |               |
|    approx_kl            | 0.00025308356 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.44e+10      |
|    n_updates            | 370           |
|    policy_gradient_loss | -0.000794     |
|    std                  | 0.999         |
|    value_loss           | 3e+10         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 16            |
|    ep_rew_mean          | -2.96e+05     |
| time/                   |               |
|    fps                  | 743           |
|    time_elapsed         | 430           |
|    total_timesteps      | 320000        |
| train/                  |               |
|    approx_kl            | 0.00012802418 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.41e+10      |
|    n_updates            | 390           |
|    policy_gradient_loss | -0.000474     |
|    std                  | 0.999         |
|    value_loss           | 2.94e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.1         |
|    ep_rew_mean          | -3.17e+05    |
| time/                   |              |
|    fps                  | 744          |
|    time_elapsed         | 443          |
|    total_timesteps      | 330000       |
| train/                  |              |
|    approx_kl            | 0.0002268382 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.33e+10     |
|    n_updates            | 400          |
|    policy_gradient_loss | -0.000693    |
|    std                  | 0.999        |
|    value_loss           | 2.81e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 15.5          |
|    ep_rew_mean          | -2.94e+05     |
| time/                   |               |
|    fps                  | 746           |
|    time_elapsed         | 455           |
|    total_timesteps      | 340000        |
| train/                  |               |
|    approx_kl            | 0.00021080788 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.65e+10      |
|    n_updates            | 410           |
|    policy_gradient_loss | -0.00062      |
|    std                  | 0.999         |
|    value_loss           | 2.86e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 14            |
|    ep_rew_mean          | -2.7e+05      |
| time/                   |               |
|    fps                  | 747           |
|    time_elapsed         | 468           |
|    total_timesteps      | 350000        |
| train/                  |               |
|    approx_kl            | 0.00023761461 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.65e+10      |
|    n_updates            | 420           |
|    policy_gradient_loss | -0.000689     |
|    std                  | 0.999         |
|    value_loss           | 2.74e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 15.8          |
|    ep_rew_mean          | -2.87e+05     |
| time/                   |               |
|    fps                  | 748           |
|    time_elapsed         | 480           |
|    total_timesteps      | 360000        |
| train/                  |               |
|    approx_kl            | 0.00032006446 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.24e+10      |
|    n_updates            | 430           |
|    policy_gradient_loss | -0.0009       |
|    std                  | 0.999         |
|    value_loss           | 2.68e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 12.7         |
|    ep_rew_mean          | -2.43e+05    |
| time/                   |              |
|    fps                  | 742          |
|    time_elapsed         | 498          |
|    total_timesteps      | 370000       |
| train/                  |              |
|    approx_kl            | 0.0001691625 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.34e+10     |
|    n_updates            | 450          |
|    policy_gradient_loss | -0.000598    |
|    std                  | 0.999        |
|    value_loss           | 2.77e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 15.5          |
|    ep_rew_mean          | -2.98e+05     |
| time/                   |               |
|    fps                  | 743           |
|    time_elapsed         | 510           |
|    total_timesteps      | 380000        |
| train/                  |               |
|    approx_kl            | 0.00013765047 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.34e+10      |
|    n_updates            | 460           |
|    policy_gradient_loss | -0.000501     |
|    std                  | 0.999         |
|    value_loss           | 2.81e+10      |
-------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 14.7           |
|    ep_rew_mean          | -2.78e+05      |
| time/                   |                |
|    fps                  | 745            |
|    time_elapsed         | 523            |
|    total_timesteps      | 390000         |
| train/                  |                |
|    approx_kl            | 0.000115622744 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -21.3          |
|    explained_variance   | 1.19e-07       |
|    learning_rate        | 0.0003         |
|    loss                 | 1.51e+10       |
|    n_updates            | 470            |
|    policy_gradient_loss | -0.000475      |
|    std                  | 0.999          |
|    value_loss           | 2.84e+10       |
--------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 12.6          |
|    ep_rew_mean          | -2.41e+05     |
| time/                   |               |
|    fps                  | 746           |
|    time_elapsed         | 535           |
|    total_timesteps      | 400000        |
| train/                  |               |
|    approx_kl            | 0.00022434443 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.27e+10      |
|    n_updates            | 480           |
|    policy_gradient_loss | -0.000658     |
|    std                  | 0.999         |
|    value_loss           | 2.83e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 15.3          |
|    ep_rew_mean          | -2.92e+05     |
| time/                   |               |
|    fps                  | 740           |
|    time_elapsed         | 553           |
|    total_timesteps      | 410000        |
| train/                  |               |
|    approx_kl            | 0.00016653878 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.69e+10      |
|    n_updates            | 500           |
|    policy_gradient_loss | -0.000696     |
|    std                  | 0.999         |
|    value_loss           | 3.07e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 14           |
|    ep_rew_mean          | -2.67e+05    |
| time/                   |              |
|    fps                  | 742          |
|    time_elapsed         | 565          |
|    total_timesteps      | 420000       |
| train/                  |              |
|    approx_kl            | 0.0001478593 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.23e+10     |
|    n_updates            | 510          |
|    policy_gradient_loss | -0.000535    |
|    std                  | 0.999        |
|    value_loss           | 3.13e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 16.5          |
|    ep_rew_mean          | -3.04e+05     |
| time/                   |               |
|    fps                  | 743           |
|    time_elapsed         | 578           |
|    total_timesteps      | 430000        |
| train/                  |               |
|    approx_kl            | 0.00013668276 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 1.79e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.26e+10      |
|    n_updates            | 520           |
|    policy_gradient_loss | -0.000451     |
|    std                  | 0.999         |
|    value_loss           | 2.75e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 14.7          |
|    ep_rew_mean          | -2.81e+05     |
| time/                   |               |
|    fps                  | 745           |
|    time_elapsed         | 590           |
|    total_timesteps      | 440000        |
| train/                  |               |
|    approx_kl            | 0.00018380632 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.35e+10      |
|    n_updates            | 530           |
|    policy_gradient_loss | -0.000673     |
|    std                  | 0.999         |
|    value_loss           | 3.01e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 14.8          |
|    ep_rew_mean          | -2.79e+05     |
| time/                   |               |
|    fps                  | 746           |
