Logging to training_default_logs/5_robots/logs/PPO_set10
Using cpu device
Training started on Tue Jan 27 16:21:12 2026
Experiment configuration: {'algorithm': 'PPO', 'set': 10, 'verbose': 1, 'steps': 1000000, 'num_robots': 5, 'num_envs': 4, 'seed': 33, 'log_steps': 10000, 'resume': False, 'device': 'cpu'}
------------------------------------------
| rollout/                |              |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 112          |
|    ep_rew_mean          | -1.61e+06    |
| time/                   |              |
|    fps                  | 889          |
|    time_elapsed         | 44           |
|    total_timesteps      | 40000        |
| train/                  |              |
|    approx_kl            | 8.824981e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.46e+10     |
|    n_updates            | 40           |
|    policy_gradient_loss | -0.000458    |
|    std                  | 1            |
|    value_loss           | 4.75e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 105          |
|    ep_rew_mean          | -1.53e+06    |
| time/                   |              |
|    fps                  | 822          |
|    time_elapsed         | 60           |
|    total_timesteps      | 50000        |
| train/                  |              |
|    approx_kl            | 0.0002052011 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.34e+10     |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.0009      |
|    std                  | 1            |
|    value_loss           | 4.58e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 113          |
|    ep_rew_mean          | -1.61e+06    |
| time/                   |              |
|    fps                  | 834          |
|    time_elapsed         | 71           |
|    total_timesteps      | 60000        |
| train/                  |              |
|    approx_kl            | 9.273366e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.39e+10     |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.000446    |
|    std                  | 1            |
|    value_loss           | 4.59e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 97            |
|    ep_rew_mean          | -1.4e+06      |
| time/                   |               |
|    fps                  | 842           |
|    time_elapsed         | 83            |
|    total_timesteps      | 70000         |
| train/                  |               |
|    approx_kl            | 0.00016726361 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.41e+10      |
|    n_updates            | 80            |
|    policy_gradient_loss | -0.000722     |
|    std                  | 1             |
|    value_loss           | 4.45e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 108           |
|    ep_rew_mean          | -1.55e+06     |
| time/                   |               |
|    fps                  | 849           |
|    time_elapsed         | 94            |
|    total_timesteps      | 80000         |
| train/                  |               |
|    approx_kl            | 9.9710116e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.34e+10      |
|    n_updates            | 90            |
|    policy_gradient_loss | -0.000485     |
|    std                  | 1             |
|    value_loss           | 4.64e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 105          |
|    ep_rew_mean          | -1.5e+06     |
| time/                   |              |
|    fps                  | 854          |
|    time_elapsed         | 105          |
|    total_timesteps      | 90000        |
| train/                  |              |
|    approx_kl            | 6.789148e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.22e+10     |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.000361    |
|    std                  | 1            |
|    value_loss           | 4.52e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 112          |
|    ep_rew_mean          | -1.62e+06    |
| time/                   |              |
|    fps                  | 825          |
|    time_elapsed         | 121          |
|    total_timesteps      | 100000       |
| train/                  |              |
|    approx_kl            | 0.0001313329 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.3e+10      |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.000654    |
|    std                  | 1            |
|    value_loss           | 4.69e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 93.1         |
|    ep_rew_mean          | -1.34e+06    |
| time/                   |              |
|    fps                  | 830          |
|    time_elapsed         | 132          |
|    total_timesteps      | 110000       |
| train/                  |              |
|    approx_kl            | 0.0001049071 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.54e+10     |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.0005      |
|    std                  | 1            |
|    value_loss           | 4.45e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 92.4          |
|    ep_rew_mean          | -1.33e+06     |
| time/                   |               |
|    fps                  | 835           |
|    time_elapsed         | 143           |
|    total_timesteps      | 120000        |
| train/                  |               |
|    approx_kl            | 0.00010069273 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.34e+10      |
|    n_updates            | 140           |
|    policy_gradient_loss | -0.000546     |
|    std                  | 1             |
|    value_loss           | 4.48e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 90.7          |
|    ep_rew_mean          | -1.3e+06      |
| time/                   |               |
|    fps                  | 840           |
|    time_elapsed         | 154           |
|    total_timesteps      | 130000        |
| train/                  |               |
|    approx_kl            | 7.9667625e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.13e+10      |
|    n_updates            | 150           |
|    policy_gradient_loss | -0.000418     |
|    std                  | 1             |
|    value_loss           | 4.44e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 114           |
|    ep_rew_mean          | -1.63e+06     |
| time/                   |               |
|    fps                  | 820           |
|    time_elapsed         | 170           |
|    total_timesteps      | 140000        |
| train/                  |               |
|    approx_kl            | 5.8960562e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.21e+10      |
|    n_updates            | 170           |
|    policy_gradient_loss | -0.000373     |
|    std                  | 1             |
|    value_loss           | 4.66e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 90.7          |
|    ep_rew_mean          | -1.3e+06      |
| time/                   |               |
|    fps                  | 825           |
|    time_elapsed         | 181           |
|    total_timesteps      | 150000        |
| train/                  |               |
|    approx_kl            | 0.00014556808 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2e+10         |
|    n_updates            | 180           |
|    policy_gradient_loss | -0.000674     |
|    std                  | 1             |
|    value_loss           | 4.34e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 98.1          |
|    ep_rew_mean          | -1.4e+06      |
| time/                   |               |
|    fps                  | 829           |
|    time_elapsed         | 192           |
|    total_timesteps      | 160000        |
| train/                  |               |
|    approx_kl            | 8.2679944e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.26e+10      |
|    n_updates            | 190           |
|    policy_gradient_loss | -0.000477     |
|    std                  | 1             |
|    value_loss           | 4.47e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 88.9         |
|    ep_rew_mean          | -1.3e+06     |
| time/                   |              |
|    fps                  | 833          |
|    time_elapsed         | 203          |
|    total_timesteps      | 170000       |
| train/                  |              |
|    approx_kl            | 9.561114e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.27e+10     |
|    n_updates            | 200          |
|    policy_gradient_loss | -0.000494    |
|    std                  | 1            |
|    value_loss           | 4.32e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 87.3         |
|    ep_rew_mean          | -1.25e+06    |
| time/                   |              |
|    fps                  | 836          |
|    time_elapsed         | 215          |
|    total_timesteps      | 180000       |
| train/                  |              |
|    approx_kl            | 8.081313e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.23e+10     |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.000439    |
|    std                  | 1            |
|    value_loss           | 4.55e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 101           |
|    ep_rew_mean          | -1.43e+06     |
| time/                   |               |
|    fps                  | 822           |
|    time_elapsed         | 230           |
|    total_timesteps      | 190000        |
| train/                  |               |
|    approx_kl            | 4.5815425e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.37e+10      |
|    n_updates            | 230           |
|    policy_gradient_loss | -0.000326     |
|    std                  | 1             |
|    value_loss           | 4.46e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 89.9         |
|    ep_rew_mean          | -1.3e+06     |
| time/                   |              |
|    fps                  | 826          |
|    time_elapsed         | 242          |
|    total_timesteps      | 200000       |
| train/                  |              |
|    approx_kl            | 9.752314e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.16e+10     |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.000506    |
|    std                  | 1            |
|    value_loss           | 4.49e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 109          |
|    ep_rew_mean          | -1.59e+06    |
| time/                   |              |
|    fps                  | 829          |
|    time_elapsed         | 253          |
|    total_timesteps      | 210000       |
| train/                  |              |
|    approx_kl            | 8.167922e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.33e+10     |
|    n_updates            | 250          |
|    policy_gradient_loss | -0.000474    |
|    std                  | 1            |
|    value_loss           | 4.65e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 90.1          |
|    ep_rew_mean          | -1.29e+06     |
| time/                   |               |
|    fps                  | 831           |
|    time_elapsed         | 264           |
|    total_timesteps      | 220000        |
| train/                  |               |
|    approx_kl            | 5.3359952e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.13e+10      |
|    n_updates            | 260           |
|    policy_gradient_loss | -0.000349     |
|    std                  | 1             |
|    value_loss           | 4.5e+10       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 90.5          |
|    ep_rew_mean          | -1.29e+06     |
| time/                   |               |
|    fps                  | 820           |
|    time_elapsed         | 280           |
|    total_timesteps      | 230000        |
| train/                  |               |
|    approx_kl            | 0.00011861653 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.28e+10      |
|    n_updates            | 280           |
|    policy_gradient_loss | -0.000579     |
|    std                  | 1             |
|    value_loss           | 4.31e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 104           |
|    ep_rew_mean          | -1.47e+06     |
| time/                   |               |
|    fps                  | 822           |
|    time_elapsed         | 291           |
|    total_timesteps      | 240000        |
| train/                  |               |
|    approx_kl            | 3.8695573e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.28e+10      |
|    n_updates            | 290           |
|    policy_gradient_loss | -0.00026      |
|    std                  | 1             |
|    value_loss           | 4.41e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 90.8          |
|    ep_rew_mean          | -1.29e+06     |
| time/                   |               |
|    fps                  | 825           |
|    time_elapsed         | 302           |
|    total_timesteps      | 250000        |
| train/                  |               |
|    approx_kl            | 4.7091882e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.17e+10      |
|    n_updates            | 300           |
|    policy_gradient_loss | -0.000288     |
|    std                  | 1             |
|    value_loss           | 4.23e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 86.3         |
|    ep_rew_mean          | -1.25e+06    |
| time/                   |              |
|    fps                  | 827          |
|    time_elapsed         | 314          |
|    total_timesteps      | 260000       |
| train/                  |              |
|    approx_kl            | 3.434113e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.12e+10     |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.000269    |
|    std                  | 1            |
|    value_loss           | 4.4e+10      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 111          |
|    ep_rew_mean          | -1.59e+06    |
| time/                   |              |
|    fps                  | 830          |
|    time_elapsed         | 325          |
|    total_timesteps      | 270000       |
| train/                  |              |
|    approx_kl            | 8.928948e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.42e+10     |
|    n_updates            | 320          |
|    policy_gradient_loss | -0.000477    |
|    std                  | 1            |
|    value_loss           | 4.49e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 109          |
|    ep_rew_mean          | -1.54e+06    |
| time/                   |              |
|    fps                  | 820          |
|    time_elapsed         | 341          |
|    total_timesteps      | 280000       |
| train/                  |              |
|    approx_kl            | 7.140386e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.15e+10     |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.000412    |
|    std                  | 1            |
|    value_loss           | 4.4e+10      |
------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 95.8           |
|    ep_rew_mean          | -1.37e+06      |
| time/                   |                |
|    fps                  | 822            |
|    time_elapsed         | 352            |
|    total_timesteps      | 290000         |
| train/                  |                |
|    approx_kl            | 0.000105133746 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -21.3          |
|    explained_variance   | 0              |
|    learning_rate        | 0.0003         |
|    loss                 | 2.05e+10       |
|    n_updates            | 350            |
|    policy_gradient_loss | -0.000505      |
|    std                  | 1              |
|    value_loss           | 4.43e+10       |
--------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 96.4          |
|    ep_rew_mean          | -1.38e+06     |
| time/                   |               |
|    fps                  | 824           |
|    time_elapsed         | 363           |
|    total_timesteps      | 300000        |
| train/                  |               |
|    approx_kl            | 4.0227118e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.43e+10      |
|    n_updates            | 360           |
|    policy_gradient_loss | -0.000298     |
|    std                  | 1             |
|    value_loss           | 4.41e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 112          |
|    ep_rew_mean          | -1.59e+06    |
| time/                   |              |
|    fps                  | 826          |
|    time_elapsed         | 375          |
|    total_timesteps      | 310000       |
| train/                  |              |
|    approx_kl            | 8.793669e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.46e+10     |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.000534    |
|    std                  | 1            |
|    value_loss           | 4.56e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 97.3         |
|    ep_rew_mean          | -1.39e+06    |
| time/                   |              |
|    fps                  | 817          |
|    time_elapsed         | 391          |
|    total_timesteps      | 320000       |
| train/                  |              |
|    approx_kl            | 8.055071e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.37e+10     |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.000467    |
|    std                  | 1            |
|    value_loss           | 4.48e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 103          |
|    ep_rew_mean          | -1.47e+06    |
| time/                   |              |
|    fps                  | 819          |
|    time_elapsed         | 402          |
|    total_timesteps      | 330000       |
| train/                  |              |
|    approx_kl            | 6.313222e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.23e+10     |
|    n_updates            | 400          |
|    policy_gradient_loss | -0.000393    |
|    std                  | 1            |
|    value_loss           | 4.49e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 112           |
|    ep_rew_mean          | -1.59e+06     |
| time/                   |               |
|    fps                  | 821           |
|    time_elapsed         | 413           |
|    total_timesteps      | 340000        |
| train/                  |               |
|    approx_kl            | 5.5797384e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.23e+10      |
|    n_updates            | 410           |
|    policy_gradient_loss | -0.000343     |
|    std                  | 1             |
|    value_loss           | 4.49e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 91            |
|    ep_rew_mean          | -1.29e+06     |
| time/                   |               |
|    fps                  | 823           |
|    time_elapsed         | 425           |
|    total_timesteps      | 350000        |
| train/                  |               |
|    approx_kl            | 0.00013126153 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.34e+10      |
|    n_updates            | 420           |
|    policy_gradient_loss | -0.000606     |
|    std                  | 1             |
|    value_loss           | 4.36e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 98.3         |
|    ep_rew_mean          | -1.41e+06    |
| time/                   |              |
|    fps                  | 824          |
|    time_elapsed         | 436          |
|    total_timesteps      | 360000       |
| train/                  |              |
|    approx_kl            | 4.779134e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.1e+10      |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.000323    |
|    std                  | 1            |
|    value_loss           | 4.31e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 103           |
|    ep_rew_mean          | -1.47e+06     |
| time/                   |               |
|    fps                  | 817           |
|    time_elapsed         | 452           |
|    total_timesteps      | 370000        |
| train/                  |               |
|    approx_kl            | 4.6356472e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.29e+10      |
|    n_updates            | 450           |
|    policy_gradient_loss | -0.000331     |
|    std                  | 1             |
|    value_loss           | 4.47e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 91.3          |
|    ep_rew_mean          | -1.29e+06     |
| time/                   |               |
|    fps                  | 819           |
|    time_elapsed         | 463           |
|    total_timesteps      | 380000        |
| train/                  |               |
|    approx_kl            | 0.00015025132 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.33e+10      |
|    n_updates            | 460           |
|    policy_gradient_loss | -0.000706     |
|    std                  | 1             |
|    value_loss           | 4.34e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 86.8         |
|    ep_rew_mean          | -1.24e+06    |
| time/                   |              |
|    fps                  | 821          |
|    time_elapsed         | 474          |
|    total_timesteps      | 390000       |
| train/                  |              |
|    approx_kl            | 6.901248e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.12e+10     |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.000387    |
|    std                  | 1            |
|    value_loss           | 4.35e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 103           |
|    ep_rew_mean          | -1.46e+06     |
| time/                   |               |
|    fps                  | 822           |
|    time_elapsed         | 486           |
|    total_timesteps      | 400000        |
| train/                  |               |
|    approx_kl            | 8.1835125e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.84e+10      |
|    n_updates            | 480           |
|    policy_gradient_loss | -0.000475     |
|    std                  | 1             |
|    value_loss           | 4.26e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 109           |
|    ep_rew_mean          | -1.55e+06     |
| time/                   |               |
|    fps                  | 816           |
|    time_elapsed         | 502           |
|    total_timesteps      | 410000        |
| train/                  |               |
|    approx_kl            | 6.5814485e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.22e+10      |
|    n_updates            | 500           |
|    policy_gradient_loss | -0.000424     |
|    std                  | 1             |
|    value_loss           | 4.54e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 99.1         |
|    ep_rew_mean          | -1.39e+06    |
| time/                   |              |
|    fps                  | 818          |
|    time_elapsed         | 513          |
|    total_timesteps      | 420000       |
| train/                  |              |
|    approx_kl            | 5.844926e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.29e+10     |
|    n_updates            | 510          |
|    policy_gradient_loss | -0.000353    |
|    std                  | 1            |
|    value_loss           | 4.32e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 82.1          |
|    ep_rew_mean          | -1.16e+06     |
| time/                   |               |
|    fps                  | 819           |
|    time_elapsed         | 524           |
|    total_timesteps      | 430000        |
| train/                  |               |
|    approx_kl            | 5.4667085e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.17e+10      |
|    n_updates            | 520           |
|    policy_gradient_loss | -0.000335     |
|    std                  | 1             |
|    value_loss           | 4.08e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 99.9         |
|    ep_rew_mean          | -1.43e+06    |
| time/                   |              |
|    fps                  | 821          |
|    time_elapsed         | 535          |
|    total_timesteps      | 440000       |
| train/                  |              |
|    approx_kl            | 3.364864e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.35e+10     |
|    n_updates            | 530          |
|    policy_gradient_loss | -0.000217    |
|    std                  | 1            |
|    value_loss           | 4.45e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 101           |
|    ep_rew_mean          | -1.44e+06     |
| time/                   |               |
|    fps                  | 822           |
|    time_elapsed         | 547           |
|    total_timesteps      | 450000        |
| train/                  |               |
|    approx_kl            | 0.00011327374 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
