Logging to training_default_logs/3_robots/logs/PPO_set2
Using cpu device
Training started on Tue Jan 27 16:19:22 2026
Experiment configuration: {'algorithm': 'PPO', 'set': 2, 'verbose': 1, 'steps': 1000000, 'num_robots': 3, 'num_envs': 4, 'seed': 33, 'log_steps': 10000, 'resume': False, 'device': 'cpu'}
------------------------------------------
| rollout/                |              |
|    fps                  | 1583       |
|    time_elapsed         | 94         |
|    total_timesteps      | 150000     |
| train/                  |            |
|    approx_kl            | 0.00059162 |
|    clip_fraction        | 0          |
|    clip_range           | 0.2        |
|    entropy_loss         | -12.8      |
|    explained_variance   | 1.79e-07   |
|    learning_rate        | 0.0003     |
|    loss                 | 1.73e+09   |
|    n_updates            | 180        |
|    policy_gradient_loss | -0.00105   |
|    std                  | 0.998      |
|    value_loss           | 3.35e+09   |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 71.5         |
|    ep_rew_mean          | -2.58e+05    |
| time/                   |              |
|    fps                  | 1591         |
|    time_elapsed         | 100          |
|    total_timesteps      | 160000       |
| train/                  |              |
|    approx_kl            | 0.0008384654 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.75e+09     |
|    n_updates            | 190          |
|    policy_gradient_loss | -0.00153     |
|    std                  | 0.998        |
|    value_loss           | 3.26e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 74.8         |
|    ep_rew_mean          | -2.77e+05    |
| time/                   |              |
|    fps                  | 1599         |
|    time_elapsed         | 106          |
|    total_timesteps      | 170000       |
| train/                  |              |
|    approx_kl            | 0.0010912872 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.79e+09     |
|    n_updates            | 200          |
|    policy_gradient_loss | -0.00183     |
|    std                  | 0.998        |
|    value_loss           | 3.65e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 70.4         |
|    ep_rew_mean          | -2.55e+05    |
| time/                   |              |
|    fps                  | 1606         |
|    time_elapsed         | 112          |
|    total_timesteps      | 180000       |
| train/                  |              |
|    approx_kl            | 0.0010789402 |
|    clip_fraction        | 2.44e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.78e+09     |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.00171     |
|    std                  | 0.998        |
|    value_loss           | 3.53e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 75.3          |
|    ep_rew_mean          | -2.74e+05     |
| time/                   |               |
|    fps                  | 1576          |
|    time_elapsed         | 120           |
|    total_timesteps      | 190000        |
| train/                  |               |
|    approx_kl            | 0.00070157845 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 2.38e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.45e+09      |
|    n_updates            | 230           |
|    policy_gradient_loss | -0.00127      |
|    std                  | 0.997         |
|    value_loss           | 3.5e+09       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 63.6          |
|    ep_rew_mean          | -2.38e+05     |
| time/                   |               |
|    fps                  | 1583          |
|    time_elapsed         | 126           |
|    total_timesteps      | 200000        |
| train/                  |               |
|    approx_kl            | 0.00068864704 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.53e+09      |
|    n_updates            | 240           |
|    policy_gradient_loss | -0.00117      |
|    std                  | 0.997         |
|    value_loss           | 3.56e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 64.3          |
|    ep_rew_mean          | -2.44e+05     |
| time/                   |               |
|    fps                  | 1589          |
|    time_elapsed         | 132           |
|    total_timesteps      | 210000        |
| train/                  |               |
|    approx_kl            | 0.00074392563 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.27e+09      |
|    n_updates            | 250           |
|    policy_gradient_loss | -0.00141      |
|    std                  | 0.997         |
|    value_loss           | 3.46e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 68.7          |
|    ep_rew_mean          | -2.46e+05     |
| time/                   |               |
|    fps                  | 1595          |
|    time_elapsed         | 137           |
|    total_timesteps      | 220000        |
| train/                  |               |
|    approx_kl            | 0.00061895023 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2e+09         |
|    n_updates            | 260           |
|    policy_gradient_loss | -0.00119      |
|    std                  | 0.997         |
|    value_loss           | 3.36e+09      |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 77.4        |
|    ep_rew_mean          | -2.67e+05   |
| time/                   |             |
|    fps                  | 1571        |
|    time_elapsed         | 146         |
|    total_timesteps      | 230000      |
| train/                  |             |
|    approx_kl            | 0.000696257 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.7       |
|    explained_variance   | 2.38e-07    |
|    learning_rate        | 0.0003      |
|    loss                 | 1.52e+09    |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00128    |
|    std                  | 0.997       |
|    value_loss           | 3.11e+09    |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 71            |
|    ep_rew_mean          | -2.41e+05     |
| time/                   |               |
|    fps                  | 1577          |
|    time_elapsed         | 152           |
|    total_timesteps      | 240000        |
| train/                  |               |
|    approx_kl            | 0.00062404544 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.32e+09      |
|    n_updates            | 290           |
|    policy_gradient_loss | -0.00106      |
|    std                  | 0.997         |
|    value_loss           | 3.25e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 55.4         |
|    ep_rew_mean          | -2.09e+05    |
| time/                   |              |
|    fps                  | 1583         |
|    time_elapsed         | 157          |
|    total_timesteps      | 250000       |
| train/                  |              |
|    approx_kl            | 0.0006579102 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.81e+09     |
|    n_updates            | 300          |
|    policy_gradient_loss | -0.00111     |
|    std                  | 0.996        |
|    value_loss           | 3.3e+09      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 62.4          |
|    ep_rew_mean          | -2.32e+05     |
| time/                   |               |
|    fps                  | 1588          |
|    time_elapsed         | 163           |
|    total_timesteps      | 260000        |
| train/                  |               |
|    approx_kl            | 0.00046416261 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.68e+09      |
|    n_updates            | 310           |
|    policy_gradient_loss | -0.000972     |
|    std                  | 0.996         |
|    value_loss           | 3.33e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 70.9          |
|    ep_rew_mean          | -2.49e+05     |
| time/                   |               |
|    fps                  | 1593          |
|    time_elapsed         | 169           |
|    total_timesteps      | 270000        |
| train/                  |               |
|    approx_kl            | 0.00034473737 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.89e+09      |
|    n_updates            | 320           |
|    policy_gradient_loss | -0.000892     |
|    std                  | 0.996         |
|    value_loss           | 3.26e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 66.5          |
|    ep_rew_mean          | -2.39e+05     |
| time/                   |               |
|    fps                  | 1573          |
|    time_elapsed         | 177           |
|    total_timesteps      | 280000        |
| train/                  |               |
|    approx_kl            | 0.00035065907 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.51e+09      |
|    n_updates            | 340           |
|    policy_gradient_loss | -0.000941     |
|    std                  | 0.996         |
|    value_loss           | 3.29e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 80.4         |
|    ep_rew_mean          | -2.67e+05    |
| time/                   |              |
|    fps                  | 1578         |
|    time_elapsed         | 183          |
|    total_timesteps      | 290000       |
| train/                  |              |
|    approx_kl            | 0.0006720014 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.65e+09     |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.00126     |
|    std                  | 0.995        |
|    value_loss           | 3.02e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 58.8         |
|    ep_rew_mean          | -2.17e+05    |
| time/                   |              |
|    fps                  | 1582         |
|    time_elapsed         | 189          |
|    total_timesteps      | 300000       |
| train/                  |              |
|    approx_kl            | 0.0012728573 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.87e+09     |
|    n_updates            | 360          |
|    policy_gradient_loss | -0.00176     |
|    std                  | 0.995        |
|    value_loss           | 2.97e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 63.4         |
|    ep_rew_mean          | -2.19e+05    |
| time/                   |              |
|    fps                  | 1586         |
|    time_elapsed         | 195          |
|    total_timesteps      | 310000       |
| train/                  |              |
|    approx_kl            | 0.0003794402 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.61e+09     |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.000938    |
|    std                  | 0.996        |
|    value_loss           | 3.21e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 64.6         |
|    ep_rew_mean          | -2.22e+05    |
| time/                   |              |
|    fps                  | 1569         |
|    time_elapsed         | 203          |
|    total_timesteps      | 320000       |
| train/                  |              |
|    approx_kl            | 0.0006734999 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.63e+09     |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.00115     |
|    std                  | 0.995        |
|    value_loss           | 3.07e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 62.6        |
|    ep_rew_mean          | -2.18e+05   |
| time/                   |             |
|    fps                  | 1574        |
|    time_elapsed         | 209         |
|    total_timesteps      | 330000      |
| train/                  |             |
|    approx_kl            | 0.000571626 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.7       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 1.29e+09    |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.0009     |
|    std                  | 0.995       |
|    value_loss           | 2.98e+09    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.3        |
|    ep_rew_mean          | -2.18e+05   |
| time/                   |             |
|    fps                  | 1578        |
|    time_elapsed         | 215         |
|    total_timesteps      | 340000      |
| train/                  |             |
|    approx_kl            | 0.000864728 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.7       |
|    explained_variance   | 1.19e-07    |
|    learning_rate        | 0.0003      |
|    loss                 | 1.36e+09    |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00136    |
|    std                  | 0.995       |
|    value_loss           | 3.33e+09    |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 63.3          |
|    ep_rew_mean          | -2.29e+05     |
| time/                   |               |
|    fps                  | 1582          |
|    time_elapsed         | 221           |
|    total_timesteps      | 350000        |
| train/                  |               |
|    approx_kl            | 0.00060074136 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.63e+09      |
|    n_updates            | 420           |
|    policy_gradient_loss | -0.0011       |
|    std                  | 0.995         |
|    value_loss           | 2.99e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 65           |
|    ep_rew_mean          | -2.27e+05    |
| time/                   |              |
|    fps                  | 1585         |
|    time_elapsed         | 227          |
|    total_timesteps      | 360000       |
| train/                  |              |
|    approx_kl            | 0.0010266383 |
|    clip_fraction        | 7.32e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.75e+09     |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.00172     |
|    std                  | 0.995        |
|    value_loss           | 3.13e+09     |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 64.3       |
|    ep_rew_mean          | -2.23e+05  |
| time/                   |            |
|    fps                  | 1570       |
|    time_elapsed         | 235        |
|    total_timesteps      | 370000     |
| train/                  |            |
|    approx_kl            | 0.00018855 |
|    clip_fraction        | 0          |
|    clip_range           | 0.2        |
|    entropy_loss         | -12.7      |
|    explained_variance   | 1.19e-07   |
|    learning_rate        | 0.0003     |
|    loss                 | 1.51e+09   |
|    n_updates            | 450        |
|    policy_gradient_loss | -0.000572  |
|    std                  | 0.994      |
|    value_loss           | 2.9e+09    |
----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 65.9          |
|    ep_rew_mean          | -2.22e+05     |
| time/                   |               |
|    fps                  | 1574          |
|    time_elapsed         | 241           |
|    total_timesteps      | 380000        |
| train/                  |               |
|    approx_kl            | 0.00055577006 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.4e+09       |
|    n_updates            | 460           |
|    policy_gradient_loss | -0.00107      |
|    std                  | 0.994         |
|    value_loss           | 2.95e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 64.7          |
|    ep_rew_mean          | -2.16e+05     |
| time/                   |               |
|    fps                  | 1577          |
|    time_elapsed         | 247           |
|    total_timesteps      | 390000        |
| train/                  |               |
|    approx_kl            | 0.00084645057 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 1.79e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.42e+09      |
|    n_updates            | 470           |
|    policy_gradient_loss | -0.00123      |
|    std                  | 0.994         |
|    value_loss           | 2.93e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 62.1         |
|    ep_rew_mean          | -2.14e+05    |
| time/                   |              |
|    fps                  | 1581         |
|    time_elapsed         | 252          |
|    total_timesteps      | 400000       |
| train/                  |              |
|    approx_kl            | 0.0006481804 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.1e+09      |
|    n_updates            | 480          |
|    policy_gradient_loss | -0.00117     |
|    std                  | 0.994        |
|    value_loss           | 2.91e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 66.7          |
|    ep_rew_mean          | -2.15e+05     |
| time/                   |               |
|    fps                  | 1567          |
|    time_elapsed         | 261           |
|    total_timesteps      | 410000        |
| train/                  |               |
|    approx_kl            | 0.00044216734 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.3e+09       |
|    n_updates            | 500           |
|    policy_gradient_loss | -0.000874     |
|    std                  | 0.994         |
|    value_loss           | 2.74e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 73.9          |
|    ep_rew_mean          | -2.39e+05     |
| time/                   |               |
|    fps                  | 1571          |
|    time_elapsed         | 267           |
|    total_timesteps      | 420000        |
| train/                  |               |
|    approx_kl            | 0.00020751703 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.52e+09      |
|    n_updates            | 510           |
|    policy_gradient_loss | -0.000814     |
|    std                  | 0.993         |
|    value_loss           | 2.8e+09       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 72.6         |
|    ep_rew_mean          | -2.36e+05    |
| time/                   |              |
|    fps                  | 1574         |
|    time_elapsed         | 273          |
|    total_timesteps      | 430000       |
| train/                  |              |
|    approx_kl            | 0.0007370971 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.25e+09     |
|    n_updates            | 520          |
|    policy_gradient_loss | -0.00119     |
|    std                  | 0.993        |
|    value_loss           | 2.79e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 64          |
|    ep_rew_mean          | -2.18e+05   |
| time/                   |             |
|    fps                  | 1577        |
|    time_elapsed         | 278         |
|    total_timesteps      | 440000      |
| train/                  |             |
|    approx_kl            | 0.000392298 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.7       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 1.43e+09    |
|    n_updates            | 530         |
|    policy_gradient_loss | -0.000899   |
|    std                  | 0.993       |
|    value_loss           | 2.85e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 69.9         |
|    ep_rew_mean          | -2.27e+05    |
