Logging to training_random_logs/3_robots/logs/PPO_set3
------------------------------------------
| rollout/                |              |
|    total_timesteps      | 140000       |
| train/                  |              |
|    approx_kl            | 0.0050755255 |
|    clip_fraction        | 0.0265       |
|    clip_range           | 0.2          |
|    entropy_loss         | -13.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 2.97e+09     |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00326     |
|    std                  | 1.13         |
|    value_loss           | 5.47e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 13.9        |
|    ep_rew_mean          | -1.04e+05   |
| time/                   |             |
|    fps                  | 868         |
|    time_elapsed         | 172         |
|    total_timesteps      | 150000      |
| train/                  |             |
|    approx_kl            | 0.005906022 |
|    clip_fraction        | 0.0424      |
|    clip_range           | 0.2         |
|    entropy_loss         | -13.9       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 2.99e+09    |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.00463    |
|    std                  | 1.13        |
|    value_loss           | 5.92e+09    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 12.3        |
|    ep_rew_mean          | -9.62e+04   |
| time/                   |             |
|    fps                  | 869         |
|    time_elapsed         | 184         |
|    total_timesteps      | 160000      |
| train/                  |             |
|    approx_kl            | 0.005628934 |
|    clip_fraction        | 0.0381      |
|    clip_range           | 0.2         |
|    entropy_loss         | -13.9       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 2.9e+09     |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.0041     |
|    std                  | 1.14        |
|    value_loss           | 5.87e+09    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 13.5        |
|    ep_rew_mean          | -1.01e+05   |
| time/                   |             |
|    fps                  | 871         |
|    time_elapsed         | 195         |
|    total_timesteps      | 170000      |
| train/                  |             |
|    approx_kl            | 0.005763908 |
|    clip_fraction        | 0.0348      |
|    clip_range           | 0.2         |
|    entropy_loss         | -14         |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0017      |
|    loss                 | 3.19e+09    |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00358    |
|    std                  | 1.15        |
|    value_loss           | 5.63e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 12.5         |
|    ep_rew_mean          | -8.95e+04    |
| time/                   |              |
|    fps                  | 873          |
|    time_elapsed         | 206          |
|    total_timesteps      | 180000       |
| train/                  |              |
|    approx_kl            | 0.0045228307 |
|    clip_fraction        | 0.0249       |
|    clip_range           | 0.2          |
|    entropy_loss         | -14.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 2.61e+09     |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.00319     |
|    std                  | 1.16         |
|    value_loss           | 5.32e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 14.1        |
|    ep_rew_mean          | -7.98e+04   |
| time/                   |             |
|    fps                  | 853         |
|    time_elapsed         | 222         |
|    total_timesteps      | 190000      |
| train/                  |             |
|    approx_kl            | 0.004805143 |
|    clip_fraction        | 0.0299      |
|    clip_range           | 0.2         |
|    entropy_loss         | -14.2       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0017      |
|    loss                 | 2.53e+09    |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00346    |
|    std                  | 1.18        |
|    value_loss           | 5.6e+09     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 13.7        |
|    ep_rew_mean          | -8.46e+04   |
| time/                   |             |
|    fps                  | 855         |
|    time_elapsed         | 233         |
|    total_timesteps      | 200000      |
| train/                  |             |
|    approx_kl            | 0.005461539 |
|    clip_fraction        | 0.0398      |
|    clip_range           | 0.2         |
|    entropy_loss         | -14.3       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 2.74e+09    |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.00511    |
|    std                  | 1.19        |
|    value_loss           | 5.71e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 14.1         |
|    ep_rew_mean          | -7.26e+04    |
| time/                   |              |
|    fps                  | 856          |
|    time_elapsed         | 245          |
|    total_timesteps      | 210000       |
| train/                  |              |
|    approx_kl            | 0.0052938233 |
|    clip_fraction        | 0.0348       |
|    clip_range           | 0.2          |
|    entropy_loss         | -14.4        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0017       |
|    loss                 | 3.24e+09     |
|    n_updates            | 250          |
|    policy_gradient_loss | -0.00387     |
|    std                  | 1.2          |
|    value_loss           | 5.59e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 12           |
|    ep_rew_mean          | -7.38e+04    |
| time/                   |              |
|    fps                  | 857          |
|    time_elapsed         | 256          |
|    total_timesteps      | 220000       |
| train/                  |              |
|    approx_kl            | 0.0038942518 |
|    clip_fraction        | 0.0125       |
|    clip_range           | 0.2          |
|    entropy_loss         | -14.5        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 2.68e+09     |
|    n_updates            | 260          |
|    policy_gradient_loss | -0.00183     |
|    std                  | 1.21         |
|    value_loss           | 5.32e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 14.3         |
|    ep_rew_mean          | -6.73e+04    |
| time/                   |              |
|    fps                  | 844          |
|    time_elapsed         | 272          |
|    total_timesteps      | 230000       |
| train/                  |              |
|    approx_kl            | 0.0041963235 |
|    clip_fraction        | 0.0204       |
|    clip_range           | 0.2          |
|    entropy_loss         | -14.6        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0017       |
|    loss                 | 3.04e+09     |
|    n_updates            | 280          |
|    policy_gradient_loss | -0.00249     |
|    std                  | 1.23         |
|    value_loss           | 5.75e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 13.6         |
|    ep_rew_mean          | -8.03e+04    |
| time/                   |              |
|    fps                  | 845          |
|    time_elapsed         | 283          |
|    total_timesteps      | 240000       |
| train/                  |              |
|    approx_kl            | 0.0051733768 |
|    clip_fraction        | 0.0352       |
|    clip_range           | 0.2          |
|    entropy_loss         | -14.7        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0017       |
|    loss                 | 2.67e+09     |
|    n_updates            | 290          |
|    policy_gradient_loss | -0.00412     |
|    std                  | 1.25         |
|    value_loss           | 5.36e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 12.1         |
|    ep_rew_mean          | -7.66e+04    |
| time/                   |              |
|    fps                  | 843          |
|    time_elapsed         | 296          |
|    total_timesteps      | 250000       |
| train/                  |              |
|    approx_kl            | 0.0054375418 |
|    clip_fraction        | 0.0335       |
|    clip_range           | 0.2          |
|    entropy_loss         | -14.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 3.09e+09     |
|    n_updates            | 300          |
|    policy_gradient_loss | -0.00381     |
|    std                  | 1.26         |
|    value_loss           | 5.54e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 14.2         |
|    ep_rew_mean          | -6.88e+04    |
| time/                   |              |
|    fps                  | 843          |
|    time_elapsed         | 308          |
|    total_timesteps      | 260000       |
| train/                  |              |
|    approx_kl            | 0.0046043266 |
|    clip_fraction        | 0.0279       |
|    clip_range           | 0.2          |
|    entropy_loss         | -14.9        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 2.33e+09     |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.00298     |
|    std                  | 1.28         |
|    value_loss           | 5.39e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 14          |
|    ep_rew_mean          | -6.37e+04   |
| time/                   |             |
|    fps                  | 844         |
|    time_elapsed         | 319         |
|    total_timesteps      | 270000      |
| train/                  |             |
|    approx_kl            | 0.005363317 |
|    clip_fraction        | 0.0356      |
|    clip_range           | 0.2         |
|    entropy_loss         | -15         |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 2.45e+09    |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00395    |
|    std                  | 1.29        |
|    value_loss           | 4.98e+09    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 13.8        |
|    ep_rew_mean          | -6.52e+04   |
| time/                   |             |
|    fps                  | 833         |
|    time_elapsed         | 336         |
|    total_timesteps      | 280000      |
| train/                  |             |
|    approx_kl            | 0.009675055 |
|    clip_fraction        | 0.0812      |
|    clip_range           | 0.2         |
|    entropy_loss         | -15.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 2.37e+09    |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00481    |
|    std                  | 1.32        |
|    value_loss           | 4.91e+09    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 13.5        |
|    ep_rew_mean          | -4.96e+04   |
| time/                   |             |
|    fps                  | 835         |
|    time_elapsed         | 347         |
|    total_timesteps      | 290000      |
| train/                  |             |
|    approx_kl            | 0.005499611 |
|    clip_fraction        | 0.0431      |
|    clip_range           | 0.2         |
|    entropy_loss         | -15.3       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 3.41e+09    |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.00401    |
|    std                  | 1.34        |
|    value_loss           | 6.01e+09    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 13.7        |
|    ep_rew_mean          | -4.65e+04   |
| time/                   |             |
|    fps                  | 837         |
|    time_elapsed         | 358         |
|    total_timesteps      | 300000      |
| train/                  |             |
|    approx_kl            | 0.088594235 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -15.5       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 2.56e+09    |
|    n_updates            | 360         |
|    policy_gradient_loss | 0.0259      |
|    std                  | 1.37        |
|    value_loss           | 4.9e+09     |
-----------------------------------------
