Logging to training_random_logs/2_robots/logs/PPO_set7
------------------------------------------
| rollout/                |              |
|    approx_kl            | 0.0041979784 |
|    clip_fraction        | 0.0152       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.15        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 1.17e+09     |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.00239     |
|    std                  | 1.12         |
|    value_loss           | 2.38e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 69.1         |
|    ep_rew_mean          | -2.4e+05     |
| time/                   |              |
|    fps                  | 528          |
|    time_elapsed         | 208          |
|    total_timesteps      | 110000       |
| train/                  |              |
|    approx_kl            | 0.0038852459 |
|    clip_fraction        | 0.017        |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.21        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0017       |
|    loss                 | 1.31e+09     |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.00197     |
|    std                  | 1.13         |
|    value_loss           | 2.42e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 67           |
|    ep_rew_mean          | -2.34e+05    |
| time/                   |              |
|    fps                  | 534          |
|    time_elapsed         | 224          |
|    total_timesteps      | 120000       |
| train/                  |              |
|    approx_kl            | 0.0032526269 |
|    clip_fraction        | 0.0106       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.28        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0017       |
|    loss                 | 1.07e+09     |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.00178     |
|    std                  | 1.14         |
|    value_loss           | 2.3e+09      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 61.6         |
|    ep_rew_mean          | -2.12e+05    |
| time/                   |              |
|    fps                  | 535          |
|    time_elapsed         | 242          |
|    total_timesteps      | 130000       |
| train/                  |              |
|    approx_kl            | 0.0043285014 |
|    clip_fraction        | 0.0244       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.35        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 1.05e+09     |
|    n_updates            | 150          |
|    policy_gradient_loss | -0.00314     |
|    std                  | 1.16         |
|    value_loss           | 2.23e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 72.8         |
|    ep_rew_mean          | -2.5e+05     |
| time/                   |              |
|    fps                  | 515          |
|    time_elapsed         | 271          |
|    total_timesteps      | 140000       |
| train/                  |              |
|    approx_kl            | 0.0050416347 |
|    clip_fraction        | 0.0302       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.47        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 1.17e+09     |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00334     |
|    std                  | 1.18         |
|    value_loss           | 2.29e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 61.5         |
|    ep_rew_mean          | -2.12e+05    |
| time/                   |              |
|    fps                  | 515          |
|    time_elapsed         | 290          |
|    total_timesteps      | 150000       |
| train/                  |              |
|    approx_kl            | 0.0037776935 |
|    clip_fraction        | 0.0136       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.53        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0017       |
|    loss                 | 1.24e+09     |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00173     |
|    std                  | 1.19         |
|    value_loss           | 2.16e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 62.2         |
|    ep_rew_mean          | -2.02e+05    |
| time/                   |              |
|    fps                  | 517          |
|    time_elapsed         | 309          |
|    total_timesteps      | 160000       |
| train/                  |              |
|    approx_kl            | 0.0050568404 |
|    clip_fraction        | 0.0195       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.6         |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0017       |
|    loss                 | 1.09e+09     |
|    n_updates            | 190          |
|    policy_gradient_loss | -0.00269     |
|    std                  | 1.21         |
|    value_loss           | 2.23e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 68.1         |
|    ep_rew_mean          | -2.34e+05    |
| time/                   |              |
|    fps                  | 518          |
|    time_elapsed         | 327          |
|    total_timesteps      | 170000       |
| train/                  |              |
|    approx_kl            | 0.0050255843 |
|    clip_fraction        | 0.0254       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.66        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 1.1e+09      |
|    n_updates            | 200          |
|    policy_gradient_loss | -0.00285     |
|    std                  | 1.22         |
|    value_loss           | 2.12e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 62.2        |
|    ep_rew_mean          | -2.04e+05   |
| time/                   |             |
|    fps                  | 519         |
|    time_elapsed         | 346         |
|    total_timesteps      | 180000      |
| train/                  |             |
|    approx_kl            | 0.002760997 |
|    clip_fraction        | 0.00657     |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.72       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 1.05e+09    |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.000656   |
|    std                  | 1.23        |
|    value_loss           | 2.15e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 70.1         |
|    ep_rew_mean          | -2.14e+05    |
| time/                   |              |
|    fps                  | 511          |
|    time_elapsed         | 371          |
|    total_timesteps      | 190000       |
| train/                  |              |
|    approx_kl            | 0.0054325867 |
|    clip_fraction        | 0.0291       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.85        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0017       |
|    loss                 | 1.08e+09     |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.00316     |
|    std                  | 1.26         |
|    value_loss           | 1.96e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 78           |
|    ep_rew_mean          | -2.28e+05    |
| time/                   |              |
|    fps                  | 517          |
|    time_elapsed         | 386          |
|    total_timesteps      | 200000       |
| train/                  |              |
|    approx_kl            | 0.0034034075 |
|    clip_fraction        | 0.0185       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.91        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 1.03e+09     |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.00259     |
|    std                  | 1.27         |
|    value_loss           | 2.02e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 64.7        |
|    ep_rew_mean          | -2.09e+05   |
| time/                   |             |
|    fps                  | 518         |
|    time_elapsed         | 405         |
|    total_timesteps      | 210000      |
| train/                  |             |
|    approx_kl            | 0.004153723 |
|    clip_fraction        | 0.0175      |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.98       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 1.03e+09    |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.00187    |
|    std                  | 1.29        |
|    value_loss           | 2.01e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 63.8         |
|    ep_rew_mean          | -2.1e+05     |
| time/                   |              |
|    fps                  | 519          |
|    time_elapsed         | 423          |
|    total_timesteps      | 220000       |
| train/                  |              |
|    approx_kl            | 0.0034643915 |
|    clip_fraction        | 0.0129       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 9.93e+08     |
|    n_updates            | 260          |
|    policy_gradient_loss | -0.00171     |
|    std                  | 1.3          |
|    value_loss           | 2.04e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 61.6        |
|    ep_rew_mean          | -1.85e+05   |
| time/                   |             |
|    fps                  | 508         |
|    time_elapsed         | 452         |
|    total_timesteps      | 230000      |
| train/                  |             |
|    approx_kl            | 0.005977554 |
|    clip_fraction        | 0.0307      |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 1.24e+09    |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00334    |
|    std                  | 1.34        |
|    value_loss           | 2.02e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 71.3         |
|    ep_rew_mean          | -2.19e+05    |
| time/                   |              |
|    fps                  | 509          |
|    time_elapsed         | 471          |
|    total_timesteps      | 240000       |
| train/                  |              |
|    approx_kl            | 0.0034501893 |
|    clip_fraction        | 0.0174       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 9.36e+08     |
|    n_updates            | 290          |
|    policy_gradient_loss | -0.00235     |
|    std                  | 1.36         |
|    value_loss           | 1.92e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 69.8         |
|    ep_rew_mean          | -2.03e+05    |
| time/                   |              |
|    fps                  | 510          |
|    time_elapsed         | 489          |
|    total_timesteps      | 250000       |
| train/                  |              |
|    approx_kl            | 0.0036051362 |
|    clip_fraction        | 0.0249       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.4        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 1.05e+09     |
|    n_updates            | 300          |
|    policy_gradient_loss | -0.00248     |
|    std                  | 1.37         |
|    value_loss           | 1.91e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 53.2         |
|    ep_rew_mean          | -1.7e+05     |
| time/                   |              |
|    fps                  | 511          |
|    time_elapsed         | 508          |
|    total_timesteps      | 260000       |
| train/                  |              |
|    approx_kl            | 0.0054660398 |
|    clip_fraction        | 0.0302       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.4        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 1.04e+09     |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.00319     |
|    std                  | 1.39         |
|    value_loss           | 1.87e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 79          |
|    ep_rew_mean          | -2.35e+05   |
| time/                   |             |
|    fps                  | 512         |
|    time_elapsed         | 527         |
|    total_timesteps      | 270000      |
| train/                  |             |
|    approx_kl            | 0.004201436 |
|    clip_fraction        | 0.0175      |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.5       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0017      |
|    loss                 | 1.09e+09    |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00202    |
|    std                  | 1.41        |
|    value_loss           | 2.03e+09    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 65.2        |
|    ep_rew_mean          | -1.96e+05   |
| time/                   |             |
|    fps                  | 509         |
|    time_elapsed         | 549         |
|    total_timesteps      | 280000      |
| train/                  |             |
|    approx_kl            | 0.004523646 |
|    clip_fraction        | 0.0316      |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.7       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 1e+09       |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00345    |
|    std                  | 1.44        |
|    value_loss           | 1.94e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 61.5         |
|    ep_rew_mean          | -1.99e+05    |
| time/                   |              |
|    fps                  | 510          |
|    time_elapsed         | 567          |
|    total_timesteps      | 290000       |
| train/                  |              |
|    approx_kl            | 0.0022831918 |
|    clip_fraction        | 0.00703      |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.7        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0017       |
|    loss                 | 8.77e+08     |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.00114     |
|    std                  | 1.46         |
|    value_loss           | 1.85e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 67.7         |
|    ep_rew_mean          | -2.11e+05    |
| time/                   |              |
|    fps                  | 511          |
|    time_elapsed         | 586          |
|    total_timesteps      | 300000       |
| train/                  |              |
|    approx_kl            | 0.0044212667 |
|    clip_fraction        | 0.0205       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 1.12e+09     |
|    n_updates            | 360          |
|    policy_gradient_loss | -0.00207     |
|    std                  | 1.49         |
|    value_loss           | 1.83e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 62.2         |
|    ep_rew_mean          | -1.8e+05     |
| time/                   |              |
|    fps                  | 512          |
|    time_elapsed         | 605          |
|    total_timesteps      | 310000       |
| train/                  |              |
|    approx_kl            | 0.0031403243 |
|    clip_fraction        | 0.0114       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.9        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 8.73e+08     |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.00164     |
|    std                  | 1.5          |
|    value_loss           | 1.85e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 86.1         |
|    ep_rew_mean          | -2.54e+05    |
| time/                   |              |
|    fps                  | 504          |
|    time_elapsed         | 634          |
|    total_timesteps      | 320000       |
| train/                  |              |
|    approx_kl            | 0.0057470067 |
|    clip_fraction        | 0.0284       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 8.57e+08     |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.00287     |
|    std                  | 1.54         |
|    value_loss           | 1.74e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 68.2        |
|    ep_rew_mean          | -1.93e+05   |
| time/                   |             |
|    fps                  | 505         |
|    time_elapsed         | 653         |
|    total_timesteps      | 330000      |
| train/                  |             |
|    approx_kl            | 0.005620841 |
|    clip_fraction        | 0.0356      |
|    clip_range           | 0.2         |
|    entropy_loss         | -11.1       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 9.83e+08    |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.00384    |
|    std                  | 1.56        |
|    value_loss           | 1.82e+09    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 78.5        |
|    ep_rew_mean          | -2.24e+05   |
| time/                   |             |
|    fps                  | 506         |
|    time_elapsed         | 671         |
|    total_timesteps      | 340000      |
| train/                  |             |
|    approx_kl            | 0.004182389 |
|    clip_fraction        | 0.0216      |
|    clip_range           | 0.2         |
|    entropy_loss         | -11.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 9.09e+08    |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00181    |
|    std                  | 1.57        |
|    value_loss           | 1.73e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 70           |
|    ep_rew_mean          | -2.02e+05    |
| time/                   |              |
|    fps                  | 508          |
|    time_elapsed         | 687          |
|    total_timesteps      | 350000       |
| train/                  |              |
|    approx_kl            | 0.0044107214 |
|    clip_fraction        | 0.0174       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 8.07e+08     |
|    n_updates            | 420          |
|    policy_gradient_loss | -0.00205     |
|    std                  | 1.6          |
|    value_loss           | 1.73e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 69           |
|    ep_rew_mean          | -2.06e+05    |
| time/                   |              |
|    fps                  | 512          |
|    time_elapsed         | 702          |
|    total_timesteps      | 360000       |
| train/                  |              |
|    approx_kl            | 0.0038244852 |
|    clip_fraction        | 0.0206       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.4        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0017       |
|    loss                 | 8.04e+08     |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.00182     |
|    std                  | 1.62         |
|    value_loss           | 1.74e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 61.3         |
|    ep_rew_mean          | -1.77e+05    |
| time/                   |              |
|    fps                  | 505          |
|    time_elapsed         | 731          |
|    total_timesteps      | 370000       |
| train/                  |              |
|    approx_kl            | 0.0035509947 |
|    clip_fraction        | 0.0142       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.6        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 1.03e+09     |
|    n_updates            | 450          |
|    policy_gradient_loss | -0.00133     |
|    std                  | 1.67         |
|    value_loss           | 1.84e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 62.4         |
|    ep_rew_mean          | -1.8e+05     |
| time/                   |              |
|    fps                  | 506          |
|    time_elapsed         | 749          |
|    total_timesteps      | 380000       |
| train/                  |              |
|    approx_kl            | 0.0046410765 |
|    clip_fraction        | 0.0249       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.6        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 7.87e+08     |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.00226     |
|    std                  | 1.7          |
|    value_loss           | 1.83e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 64.6         |
|    ep_rew_mean          | -1.93e+05    |
| time/                   |              |
|    fps                  | 507          |
|    time_elapsed         | 768          |
|    total_timesteps      | 390000       |
| train/                  |              |
|    approx_kl            | 0.0042560697 |
|    clip_fraction        | 0.0204       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 8.28e+08     |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.00257     |
|    std                  | 1.73         |
|    value_loss           | 1.72e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 70.2        |
|    ep_rew_mean          | -1.96e+05   |
| time/                   |             |
|    fps                  | 507         |
|    time_elapsed         | 787         |
|    total_timesteps      | 400000      |
| train/                  |             |
|    approx_kl            | 0.003751184 |
|    clip_fraction        | 0.0178      |
|    clip_range           | 0.2         |
|    entropy_loss         | -11.8       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 7.57e+08    |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.00219    |
|    std                  | 1.76        |
|    value_loss           | 1.81e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 66.4         |
|    ep_rew_mean          | -1.63e+05    |
| time/                   |              |
|    fps                  | 501          |
|    time_elapsed         | 816          |
|    total_timesteps      | 410000       |
| train/                  |              |
|    approx_kl            | 0.0038693876 |
|    clip_fraction        | 0.0183       |
|    clip_range           | 0.2          |
|    entropy_loss         | -12          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 9.3e+08      |
|    n_updates            | 500          |
|    policy_gradient_loss | -0.00121     |
|    std                  | 1.81         |
|    value_loss           | 1.58e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 68.5         |
|    ep_rew_mean          | -2.04e+05    |
| time/                   |              |
|    fps                  | 502          |
|    time_elapsed         | 836          |
|    total_timesteps      | 420000       |
| train/                  |              |
|    approx_kl            | 0.0038824005 |
|    clip_fraction        | 0.0169       |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0017       |
|    loss                 | 8.06e+08     |
|    n_updates            | 510          |
|    policy_gradient_loss | -0.00236     |
|    std                  | 1.83         |
|    value_loss           | 1.89e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 79          |
|    ep_rew_mean          | -2.1e+05    |
| time/                   |             |
|    fps                  | 505         |
|    time_elapsed         | 849         |
|    total_timesteps      | 430000      |
| train/                  |             |
|    approx_kl            | 0.004644815 |
|    clip_fraction        | 0.0234      |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0017      |
|    loss                 | 8.35e+08    |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.00259    |
|    std                  | 1.86        |
|    value_loss           | 1.72e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 63           |
|    ep_rew_mean          | -2.01e+05    |
| time/                   |              |
|    fps                  | 507          |
|    time_elapsed         | 867          |
|    total_timesteps      | 440000       |
| train/                  |              |
|    approx_kl            | 0.0039696647 |
|    clip_fraction        | 0.0274       |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.3        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0017       |
|    loss                 | 1.15e+09     |
|    n_updates            | 530          |
|    policy_gradient_loss | -0.00213     |
|    std                  | 1.88         |
|    value_loss           | 1.75e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 76.2        |
|    ep_rew_mean          | -2e+05      |
| time/                   |             |
|    fps                  | 507         |
|    time_elapsed         | 886         |
|    total_timesteps      | 450000      |
| train/                  |             |
|    approx_kl            | 0.003349021 |
|    clip_fraction        | 0.0163      |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.3       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0017      |
|    loss                 | 8.84e+08    |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.00173    |
|    std                  | 1.9         |
|    value_loss           | 1.82e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
